,SiO2,TiO2,Al2O3,FeO,MnO,MgO,CaO,Na2O,K2O,P2O5,Initial Temperature (C),Final Temperature (C),Increment Temperature (C),Initial Pressure (MPa),Final Pressure (MPa),Increment Pressure (MPa),dp/dt,H2O,log fo2 Path,Mode
157,73.06647767540753,0.25286018021666506,14.372572643515243,1.6587627822213227,0.060686443251999615,0.738351726232662,2.2352839931153192,3.4186696365293114,3.995190847423308,0.10114407208666604,1400.0,500.0,10.0,50.0,50.0,0.0,0.0,0.1,NNO,Equilibrium
158,73.06647767540753,0.25286018021666506,14.372572643515243,1.6587627822213227,0.060686443251999615,0.738351726232662,2.2352839931153192,3.4186696365293114,3.995190847423308,0.10114407208666604,1400.0,500.0,10.0,100.0,100.0,0.0,0.0,0.1,NNO,Equilibrium
159,73.06647767540753,0.25286018021666506,14.372572643515243,1.6587627822213227,0.060686443251999615,0.738351726232662,2.2352839931153192,3.4186696365293114,3.995190847423308,0.10114407208666604,1400.0,500.0,10.0,150.0,150.0,0.0,0.0,0.1,NNO,Equilibrium
160,73.06647767540753,0.25286018021666506,14.372572643515243,1.6587627822213227,0.060686443251999615,0.738351726232662,2.2352839931153192,3.4186696365293114,3.995190847423308,0.10114407208666604,1400.0,500.0,10.0,200.0,200.0,0.0,0.0,0.1,NNO,Equilibrium
161,73.06647767540753,0.25286018021666506,14.372572643515243,1.6587627822213227,0.060686443251999615,0.738351726232662,2.2352839931153192,3.4186696365293114,3.995190847423308,0.10114407208666604,1400.0,500.0,10.0,250.0,250.0,0.0,0.0,0.1,NNO,Equilibrium
162,73.06647767540753,0.25286018021666506,14.372572643515243,1.6587627822213227,0.060686443251999615,0.738351726232662,2.2352839931153192,3.4186696365293114,3.995190847423308,0.10114407208666604,1400.0,500.0,10.0,300.0,300.0,0.0,0.0,0.1,NNO,Equilibrium
163,73.06647767540753,0.25286018021666506,14.372572643515243,1.6587627822213227,0.060686443251999615,0.738351726232662,2.2352839931153192,3.4186696365293114,3.995190847423308,0.10114407208666604,1400.0,500.0,10.0,350.0,350.0,0.0,0.0,0.1,NNO,Equilibrium
164,73.06647767540753,0.25286018021666506,14.372572643515243,1.6587627822213227,0.060686443251999615,0.738351726232662,2.2352839931153192,3.4186696365293114,3.995190847423308,0.10114407208666604,1400.0,500.0,10.0,400.0,400.0,0.0,0.0,0.1,NNO,Equilibrium
165,73.06647767540753,0.25286018021666506,14.372572643515243,1.6587627822213227,0.060686443251999615,0.738351726232662,2.2352839931153192,3.4186696365293114,3.995190847423308,0.10114407208666604,1400.0,500.0,10.0,450.0,450.0,0.0,0.0,0.1,NNO,Equilibrium
166,73.06647767540753,0.25286018021666506,14.372572643515243,1.6587627822213227,0.060686443251999615,0.738351726232662,2.2352839931153192,3.4186696365293114,3.995190847423308,0.10114407208666604,1400.0,500.0,10.0,500.0,500.0,0.0,0.0,0.1,NNO,Equilibrium
167,73.06647767540753,0.25286018021666506,14.372572643515243,1.6587627822213227,0.060686443251999615,0.738351726232662,2.2352839931153192,3.4186696365293114,3.995190847423308,0.10114407208666604,1400.0,500.0,10.0,550.0,550.0,0.0,0.0,0.1,NNO,Equilibrium
168,73.06647767540753,0.25286018021666506,14.372572643515243,1.6587627822213227,0.060686443251999615,0.738351726232662,2.2352839931153192,3.4186696365293114,3.995190847423308,0.10114407208666604,1400.0,500.0,10.0,600.0,600.0,0.0,0.0,0.1,NNO,Equilibrium
169,72.40822111977322,0.25058216057507343,14.243090007087174,1.6438189733724815,0.06013971853801762,0.7316999088792144,2.2151462994836493,3.387870810974993,3.9591981370861604,0.10023286423002938,1400.0,500.0,10.0,0.1,0.1,0.0,0.0,1.0,NNO,Equilibrium
170,72.40822111977322,0.25058216057507343,14.243090007087174,1.6438189733724815,0.06013971853801762,0.7316999088792144,2.2151462994836493,3.387870810974993,3.9591981370861604,0.10023286423002938,1400.0,500.0,10.0,50.0,50.0,0.0,0.0,1.0,NNO,Equilibrium
171,72.40822111977322,0.25058216057507343,14.243090007087174,1.6438189733724815,0.06013971853801762,0.7316999088792144,2.2151462994836493,3.387870810974993,3.9591981370861604,0.10023286423002938,1400.0,500.0,10.0,100.0,100.0,0.0,0.0,1.0,NNO,Equilibrium
172,72.40822111977322,0.25058216057507343,14.243090007087174,1.6438189733724815,0.06013971853801762,0.7316999088792144,2.2151462994836493,3.387870810974993,3.9591981370861604,0.10023286423002938,1400.0,500.0,10.0,150.0,150.0,0.0,0.0,1.0,NNO,Equilibrium
173,72.40822111977322,0.25058216057507343,14.243090007087174,1.6438189733724815,0.06013971853801762,0.7316999088792144,2.2151462994836493,3.387870810974993,3.9591981370861604,0.10023286423002938,1400.0,500.0,10.0,200.0,200.0,0.0,0.0,1.0,NNO,Equilibrium
174,72.40822111977322,0.25058216057507343,14.243090007087174,1.6438189733724815,0.06013971853801762,0.7316999088792144,2.2151462994836493,3.387870810974993,3.9591981370861604,0.10023286423002938,1400.0,500.0,10.0,250.0,250.0,0.0,0.0,1.0,NNO,Equilibrium
175,72.40822111977322,0.25058216057507343,14.243090007087174,1.6438189733724815,0.06013971853801762,0.7316999088792144,2.2151462994836493,3.387870810974993,3.9591981370861604,0.10023286423002938,1400.0,500.0,10.0,300.0,300.0,0.0,0.0,1.0,NNO,Equilibrium
176,72.40822111977322,0.25058216057507343,14.243090007087174,1.6438189733724815,0.06013971853801762,0.7316999088792144,2.2151462994836493,3.387870810974993,3.9591981370861604,0.10023286423002938,1400.0,500.0,10.0,350.0,350.0,0.0,0.0,1.0,NNO,Equilibrium
177,72.40822111977322,0.25058216057507343,14.243090007087174,1.6438189733724815,0.06013971853801762,0.7316999088792144,2.2151462994836493,3.387870810974993,3.9591981370861604,0.10023286423002938,1400.0,500.0,10.0,400.0,400.0,0.0,0.0,1.0,NNO,Equilibrium
178,72.40822111977322,0.25058216057507343,14.243090007087174,1.6438189733724815,0.06013971853801762,0.7316999088792144,2.2151462994836493,3.387870810974993,3.9591981370861604,0.10023286423002938,1400.0,500.0,10.0,450.0,450.0,0.0,0.0,1.0,NNO,Equilibrium
179,72.40822111977322,0.25058216057507343,14.243090007087174,1.6438189733724815,0.06013971853801762,0.7316999088792144,2.2151462994836493,3.387870810974993,3.9591981370861604,0.10023286423002938,1400.0,500.0,10.0,500.0,500.0,0.0,0.0,1.0,NNO,Equilibrium
180,72.40822111977322,0.25058216057507343,14.243090007087174,1.6438189733724815,0.06013971853801762,0.7316999088792144,2.2151462994836493,3.387870810974993,3.9591981370861604,0.10023286423002938,1400.0,500.0,10.0,550.0,550.0,0.0,0.0,1.0,NNO,Equilibrium
181,72.40822111977322,0.25058216057507343,14.243090007087174,1.6438189733724815,0.06013971853801762,0.7316999088792144,2.2151462994836493,3.387870810974993,3.9591981370861604,0.10023286423002938,1400.0,500.0,10.0,600.0,600.0,0.0,0.0,1.0,NNO,Equilibrium
182,71.67682494684621,0.2480510276399717,14.099220411055992,1.6272147413182143,0.0595322466335932,0.7243090007087173,2.1927710843373496,3.3536498936924173,3.919206236711553,0.09922041105598868,1400.0,500.0,10.0,0.1,0.1,0.0,0.0,2.0,NNO,Equilibrium
183,71.67682494684621,0.2480510276399717,14.099220411055992,1.6272147413182143,0.0595322466335932,0.7243090007087173,2.1927710843373496,3.3536498936924173,3.919206236711553,0.09922041105598868,1400.0,500.0,10.0,50.0,50.0,0.0,0.0,2.0,NNO,Equilibrium
184,71.67682494684621,0.2480510276399717,14.099220411055992,1.6272147413182143,0.0595322466335932,0.7243090007087173,2.1927710843373496,3.3536498936924173,3.919206236711553,0.09922041105598868,1400.0,500.0,10.0,100.0,100.0,0.0,0.0,2.0,NNO,Equilibrium
185,71.67682494684621,0.2480510276399717,14.099220411055992,1.6272147413182143,0.0595322466335932,0.7243090007087173,2.1927710843373496,3.3536498936924173,3.919206236711553,0.09922041105598868,1400.0,500.0,10.0,150.0,150.0,0.0,0.0,2.0,NNO,Equilibrium
186,71.67682494684621,0.2480510276399717,14.099220411055992,1.6272147413182143,0.0595322466335932,0.7243090007087173,2.1927710843373496,3.3536498936924173,3.919206236711553,0.09922041105598868,1400.0,500.0,10.0,200.0,200.0,0.0,0.0,2.0,NNO,Equilibrium
187,71.67682494684621,0.2480510276399717,14.099220411055992,1.6272147413182143,0.0595322466335932,0.7243090007087173,2.1927710843373496,3.3536498936924173,3.919206236711553,0.09922041105598868,1400.0,500.0,10.0,250.0,250.0,0.0,0.0,2.0,NNO,Equilibrium
188,71.67682494684621,0.2480510276399717,14.099220411055992,1.6272147413182143,0.0595322466335932,0.7243090007087173,2.1927710843373496,3.3536498936924173,3.919206236711553,0.09922041105598868,1400.0,500.0,10.0,300.0,300.0,0.0,0.0,2.0,NNO,Equilibrium
189,71.67682494684621,0.2480510276399717,14.099220411055992,1.6272147413182143,0.0595322466335932,0.7243090007087173,2.1927710843373496,3.3536498936924173,3.919206236711553,0.09922041105598868,1400.0,500.0,10.0,350.0,350.0,0.0,0.0,2.0,NNO,Equilibrium
190,71.67682494684621,0.2480510276399717,14.099220411055992,1.6272147413182143,0.0595322466335932,0.7243090007087173,2.1927710843373496,3.3536498936924173,3.919206236711553,0.09922041105598868,1400.0,500.0,10.0,400.0,400.0,0.0,0.0,2.0,NNO,Equilibrium
191,71.67682494684621,0.2480510276399717,14.099220411055992,1.6272147413182143,0.0595322466335932,0.7243090007087173,2.1927710843373496,3.3536498936924173,3.919206236711553,0.09922041105598868,1400.0,500.0,10.0,450.0,450.0,0.0,0.0,2.0,NNO,Equilibrium
192,71.67682494684621,0.2480510276399717,14.099220411055992,1.6272147413182143,0.0595322466335932,0.7243090007087173,2.1927710843373496,3.3536498936924173,3.919206236711553,0.09922041105598868,1400.0,500.0,10.0,500.0,500.0,0.0,0.0,2.0,NNO,Equilibrium
193,71.67682494684621,0.2480510276399717,14.099220411055992,1.6272147413182143,0.0595322466335932,0.7243090007087173,2.1927710843373496,3.3536498936924173,3.919206236711553,0.09922041105598868,1400.0,500.0,10.0,550.0,550.0,0.0,0.0,2.0,NNO,Equilibrium
194,71.67682494684621,0.2480510276399717,14.099220411055992,1.6272147413182143,0.0595322466335932,0.7243090007087173,2.1927710843373496,3.3536498936924173,3.919206236711553,0.09922041105598868,1400.0,500.0,10.0,600.0,600.0,0.0,0.0,2.0,NNO,Equilibrium
195,70.94542877391922,0.24551989470486996,13.95535081502481,1.6106105092639469,0.05892477472916879,0.7169180925382203,2.1703958691910503,3.3194289764098417,3.8792143363369456,0.09820795788194799,1400.0,500.0,10.0,0.1,0.1,0.0,0.0,3.0,NNO,Equilibrium
196,70.94542877391922,0.24551989470486996,13.95535081502481,1.6106105092639469,0.05892477472916879,0.7169180925382203,2.1703958691910503,3.3194289764098417,3.8792143363369456,0.09820795788194799,1400.0,500.0,10.0,50.0,50.0,0.0,0.0,3.0,NNO,Equilibrium
197,70.94542877391922,0.24551989470486996,13.95535081502481,1.6106105092639469,0.05892477472916879,0.7169180925382203,2.1703958691910503,3.3194289764098417,3.8792143363369456,0.09820795788194799,1400.0,500.0,10.0,100.0,100.0,0.0,0.0,3.0,NNO,Equilibrium
198,70.94542877391922,0.24551989470486996,13.95535081502481,1.6106105092639469,0.05892477472916879,0.7169180925382203,2.1703958691910503,3.3194289764098417,3.8792143363369456,0.09820795788194799,1400.0,500.0,10.0,150.0,150.0,0.0,0.0,3.0,NNO,Equilibrium
199,70.94542877391922,0.24551989470486996,13.95535081502481,1.6106105092639469,0.05892477472916879,0.7169180925382203,2.1703958691910503,3.3194289764098417,3.8792143363369456,0.09820795788194799,1400.0,500.0,10.0,200.0,200.0,0.0,0.0,3.0,NNO,Equilibrium
200,70.94542877391922,0.24551989470486996,13.95535081502481,1.6106105092639469,0.05892477472916879,0.7169180925382203,2.1703958691910503,3.3194289764098417,3.8792143363369456,0.09820795788194799,1400.0,500.0,10.0,250.0,250.0,0.0,0.0,3.0,NNO,Equilibrium
201,70.94542877391922,0.24551989470486996,13.95535081502481,1.6106105092639469,0.05892477472916879,0.7169180925382203,2.1703958691910503,3.3194289764098417,3.8792143363369456,0.09820795788194799,1400.0,500.0,10.0,300.0,300.0,0.0,0.0,3.0,NNO,Equilibrium
202,70.94542877391922,0.24551989470486996,13.95535081502481,1.6106105092639469,0.05892477472916879,0.7169180925382203,2.1703958691910503,3.3194289764098417,3.8792143363369456,0.09820795788194799,1400.0,500.0,10.0,350.0,350.0,0.0,0.0,3.0,NNO,Equilibrium
203,70.94542877391922,0.24551989470486996,13.95535081502481,1.6106105092639469,0.05892477472916879,0.7169180925382203,2.1703958691910503,3.3194289764098417,3.8792143363369456,0.09820795788194799,1400.0,500.0,10.0,400.0,400.0,0.0,0.0,3.0,NNO,Equilibrium
204,70.94542877391922,0.24551989470486996,13.95535081502481,1.6106105092639469,0.05892477472916879,0.7169180925382203,2.1703958691910503,3.3194289764098417,3.8792143363369456,0.09820795788194799,1400.0,500.0,10.0,450.0,450.0,0.0,0.0,3.0,NNO,Equilibrium
205,70.94542877391922,0.24551989470486996,13.95535081502481,1.6106105092639469,0.05892477472916879,0.7169180925382203,2.1703958691910503,3.3194289764098417,3.8792143363369456,0.09820795788194799,1400.0,500.0,10.0,500.0,500.0,0.0,0.0,3.0,NNO,Equilibrium
206,70.94542877391922,0.24551989470486996,13.95535081502481,1.6106105092639469,0.05892477472916879,0.7169180925382203,2.1703958691910503,3.3194289764098417,3.8792143363369456,0.09820795788194799,1400.0,500.0,10.0,550.0,550.0,0.0,0.0,3.0,NNO,Equilibrium
207,70.94542877391922,0.24551989470486996,13.95535081502481,1.6106105092639469,0.05892477472916879,0.7169180925382203,2.1703958691910503,3.3194289764098417,3.8792143363369456,0.09820795788194799,1400.0,500.0,10.0,600.0,600.0,0.0,0.0,3.0,NNO,Equilibrium
208,70.21403260099221,0.2429887617697682,13.811481218993626,1.5940062772096792,0.058317302824744364,0.7095271843677231,2.1480206540447506,3.2852080591272657,3.8392224359623377,0.09719550470790728,1400.0,500.0,10.0,0.1,0.1,0.0,0.0,4.0,NNO,Equilibrium
209,70.21403260099221,0.2429887617697682,13.811481218993626,1.5940062772096792,0.058317302824744364,0.7095271843677231,2.1480206540447506,3.2852080591272657,3.8392224359623377,0.09719550470790728,1400.0,500.0,10.0,50.0,50.0,0.0,0.0,4.0,NNO,Equilibrium
210,70.21403260099221,0.2429887617697682,13.811481218993626,1.5940062772096792,0.058317302824744364,0.7095271843677231,2.1480206540447506,3.2852080591272657,3.8392224359623377,0.09719550470790728,1400.0,500.0,10.0,100.0,100.0,0.0,0.0,4.0,NNO,Equilibrium
211,70.21403260099221,0.2429887617697682,13.811481218993626,1.5940062772096792,0.058317302824744364,0.7095271843677231,2.1480206540447506,3.2852080591272657,3.8392224359623377,0.09719550470790728,1400.0,500.0,10.0,150.0,150.0,0.0,0.0,4.0,NNO,Equilibrium
212,70.21403260099221,0.2429887617697682,13.811481218993626,1.5940062772096792,0.058317302824744364,0.7095271843677231,2.1480206540447506,3.2852080591272657,3.8392224359623377,0.09719550470790728,1400.0,500.0,10.0,200.0,200.0,0.0,0.0,4.0,NNO,Equilibrium
213,70.21403260099221,0.2429887617697682,13.811481218993626,1.5940062772096792,0.058317302824744364,0.7095271843677231,2.1480206540447506,3.2852080591272657,3.8392224359623377,0.09719550470790728,1400.0,500.0,10.0,250.0,250.0,0.0,0.0,4.0,NNO,Equilibrium
214,70.21403260099221,0.2429887617697682,13.811481218993626,1.5940062772096792,0.058317302824744364,0.7095271843677231,2.1480206540447506,3.2852080591272657,3.8392224359623377,0.09719550470790728,1400.0,500.0,10.0,300.0,300.0,0.0,0.0,4.0,NNO,Equilibrium
215,70.21403260099221,0.2429887617697682,13.811481218993626,1.5940062772096792,0.058317302824744364,0.7095271843677231,2.1480206540447506,3.2852080591272657,3.8392224359623377,0.09719550470790728,1400.0,500.0,10.0,350.0,350.0,0.0,0.0,4.0,NNO,Equilibrium
216,70.21403260099221,0.2429887617697682,13.811481218993626,1.5940062772096792,0.058317302824744364,0.7095271843677231,2.1480206540447506,3.2852080591272657,3.8392224359623377,0.09719550470790728,1400.0,500.0,10.0,400.0,400.0,0.0,0.0,4.0,NNO,Equilibrium
217,70.21403260099221,0.2429887617697682,13.811481218993626,1.5940062772096792,0.058317302824744364,0.7095271843677231,2.1480206540447506,3.2852080591272657,3.8392224359623377,0.09719550470790728,1400.0,500.0,10.0,450.0,450.0,0.0,0.0,4.0,NNO,Equilibrium
218,70.21403260099221,0.2429887617697682,13.811481218993626,1.5940062772096792,0.058317302824744364,0.7095271843677231,2.1480206540447506,3.2852080591272657,3.8392224359623377,0.09719550470790728,1400.0,500.0,10.0,500.0,500.0,0.0,0.0,4.0,NNO,Equilibrium
219,70.21403260099221,0.2429887617697682,13.811481218993626,1.5940062772096792,0.058317302824744364,0.7095271843677231,2.1480206540447506,3.2852080591272657,3.8392224359623377,0.09719550470790728,1400.0,500.0,10.0,550.0,550.0,0.0,0.0,4.0,NNO,Equilibrium
220,70.21403260099221,0.2429887617697682,13.811481218993626,1.5940062772096792,0.058317302824744364,0.7095271843677231,2.1480206540447506,3.2852080591272657,3.8392224359623377,0.09719550470790728,1400.0,500.0,10.0,600.0,600.0,0.0,0.0,4.0,NNO,Equilibrium
221,69.48263642806522,0.24045762883466645,13.667611622962442,1.5774020451554118,0.05770983092031995,0.7021362761972261,2.1256454388984514,3.2509871418446905,3.7992305355877303,0.09618305153386658,1400.0,500.0,10.0,0.1,0.1,0.0,0.0,5.0,NNO,Equilibrium
222,69.48263642806522,0.24045762883466645,13.667611622962442,1.5774020451554118,0.05770983092031995,0.7021362761972261,2.1256454388984514,3.2509871418446905,3.7992305355877303,0.09618305153386658,1400.0,500.0,10.0,50.0,50.0,0.0,0.0,5.0,NNO,Equilibrium
223,69.48263642806522,0.24045762883466645,13.667611622962442,1.5774020451554118,0.05770983092031995,0.7021362761972261,2.1256454388984514,3.2509871418446905,3.7992305355877303,0.09618305153386658,1400.0,500.0,10.0,100.0,100.0,0.0,0.0,5.0,NNO,Equilibrium
224,69.48263642806522,0.24045762883466645,13.667611622962442,1.5774020451554118,0.05770983092031995,0.7021362761972261,2.1256454388984514,3.2509871418446905,3.7992305355877303,0.09618305153386658,1400.0,500.0,10.0,150.0,150.0,0.0,0.0,5.0,NNO,Equilibrium
225,69.48263642806522,0.24045762883466645,13.667611622962442,1.5774020451554118,0.05770983092031995,0.7021362761972261,2.1256454388984514,3.2509871418446905,3.7992305355877303,0.09618305153386658,1400.0,500.0,10.0,200.0,200.0,0.0,0.0,5.0,NNO,Equilibrium
226,69.48263642806522,0.24045762883466645,13.667611622962442,1.5774020451554118,0.05770983092031995,0.7021362761972261,2.1256454388984514,3.2509871418446905,3.7992305355877303,0.09618305153386658,1400.0,500.0,10.0,250.0,250.0,0.0,0.0,5.0,NNO,Equilibrium
227,69.48263642806522,0.24045762883466645,13.667611622962442,1.5774020451554118,0.05770983092031995,0.7021362761972261,2.1256454388984514,3.2509871418446905,3.7992305355877303,0.09618305153386658,1400.0,500.0,10.0,300.0,300.0,0.0,0.0,5.0,NNO,Equilibrium
228,69.48263642806522,0.24045762883466645,13.667611622962442,1.5774020451554118,0.05770983092031995,0.7021362761972261,2.1256454388984514,3.2509871418446905,3.7992305355877303,0.09618305153386658,1400.0,500.0,10.0,350.0,350.0,0.0,0.0,5.0,NNO,Equilibrium
229,69.48263642806522,0.24045762883466645,13.667611622962442,1.5774020451554118,0.05770983092031995,0.7021362761972261,2.1256454388984514,3.2509871418446905,3.7992305355877303,0.09618305153386658,1400.0,500.0,10.0,400.0,400.0,0.0,0.0,5.0,NNO,Equilibrium
230,69.48263642806522,0.24045762883466645,13.667611622962442,1.5774020451554118,0.05770983092031995,0.7021362761972261,2.1256454388984514,3.2509871418446905,3.7992305355877303,0.09618305153386658,1400.0,500.0,10.0,450.0,450.0,0.0,0.0,5.0,NNO,Equilibrium
231,69.48263642806522,0.24045762883466645,13.667611622962442,1.5774020451554118,0.05770983092031995,0.7021362761972261,2.1256454388984514,3.2509871418446905,3.7992305355877303,0.09618305153386658,1400.0,500.0,10.0,500.0,500.0,0.0,0.0,5.0,NNO,Equilibrium
232,69.48263642806522,0.24045762883466645,13.667611622962442,1.5774020451554118,0.05770983092031995,0.7021362761972261,2.1256454388984514,3.2509871418446905,3.7992305355877303,0.09618305153386658,1400.0,500.0,10.0,550.0,550.0,0.0,0.0,5.0,NNO,Equilibrium
233,69.48263642806522,0.24045762883466645,13.667611622962442,1.5774020451554118,0.05770983092031995,0.7021362761972261,2.1256454388984514,3.2509871418446905,3.7992305355877303,0.09618305153386658,1400.0,500.0,10.0,600.0,600.0,0.0,0.0,5.0,NNO,Equilibrium
